creator_id,performance_month,uploads,views,watch_hours,new_subscribers
CR0420,2025-05,4,19265,2256.7,266
CR0420,2025-06,3,15314,1652.9,74
CR0420,2025-07,0,0,0.0,0
CR0420,2025-08,4,8433,547.0,108
CR0420,2025-09,4,6942,634.2,39
CR0420,2025-10,3,8675,1251.1,40
CR0420,2025-11,2,19903,2571.0,137
CR0420,2025-12,5,24916,2407.0,355
CR0421,2025-01,2,13841,959.6,138
CR0421,2025-02,5,20879,2418.3,106
CR0421,2025-03,2,16943,1381.2,181
CR0421,2025-04,3,12140,815.4,65
CR0421,2025-05,4,20434,2896.0,151
CR0421,2025-06,3,15330,1335.8,130
CR0421,2025-07,5,11138,872.6,45
CR0421,2025-08,0,0,0.0,0
CR0421,2025-09,5,13861,1498.0,82
CR0421,2025-10,6,19430,2883.9,243
CR0421,2025-11,4,17466,1263.2,102
CR0421,2025-12,4,12463,1259.1,76
CR0422,2025-01,7,74239,5653.1,491
CR0422,2025-02,0,0,0.0,0
CR0422,2025-03,6,125000,14131.1,1859
CR0422,2025-04,8,85124,12161.5,746
CR0422,2025-05,2,62443,3759.4,302
CR0422,2025-06,3,139568,19188.8,971
CR0422,2025-07,8,105122,13700.2,532
CR0422,2025-08,9,86411,11893.0,1054
CR0422,2025-09,9,70233,6748.4,641
CR0422,2025-10,6,98023,11601.1,821
CR0422,2025-11,6,99024,7449.6,732
CR0422,2025-12,2,79055,10461.9,671
CR0423,2025-01,5,85192,8510.6,1192
CR0423,2025-02,5,53401,7003.7,264
CR0423,2025-03,9,129596,14750.7,1112
CR0423,2025-04,3,112064,10181.1,1166
CR0423,2025-05,2,108231,7539.8,1384
CR0423,2025-06,7,115629,11212.0,481
CR0423,2025-07,2,133588,16903.2,1522
CR0423,2025-08,0,0,0.0,0
CR0423,2025-09,7,93489,13515.8,615
CR0423,2025-10,8,115230,7921.9,1724
CR0423,2025-11,4,95835,11430.7,1079
CR0423,2025-12,4,125011,11345.3,1284
CR0424,2025-01,3,22237,2026.1,248
CR0424,2025-02,3,12778,845.0,80
CR0424,2025-03,2,21480,1583.2,130
CR0424,2025-04,3,24144,2050.4,303
CR0424,2025-05,0,0,0.0,0
CR0424,2025-06,5,24106,3276.3,224
CR0424,2025-07,1,29182,2361.4,125
CR0424,2025-08,5,29655,1814.1,355
CR0424,2025-09,5,28001,2179.9,322
CR0424,2025-10,4,33027,2646.2,299
CR0424,2025-11,4,23442,1790.6,120
CR0424,2025-12,2,31645,3593.9,223
CR0425,2025-01,8,128926,16423.2,1207
CR0425,2025-02,11,82676,5849.2,646
CR0425,2025-03,8,59676,8386.2,407
CR0425,2025-04,3,125877,15898.8,649
CR0425,2025-05,9,121476,14921.3,1449
CR0425,2025-06,0,0,0.0,0
CR0425,2025-07,8,109868,9696.1,728
CR0425,2025-08,8,89759,9925.1,743
CR0425,2025-09,8,113811,16843.7,543
CR0425,2025-10,4,73734,6789.9,604
CR0425,2025-11,5,167896,15114.0,1376
CR0425,2025-12,6,112046,11452.5,660
CR0426,2025-01,6,11253,1007.9,60
CR0426,2025-02,0,0,0.0,0
CR0426,2025-03,2,16386,998.0,114
CR0426,2025-04,4,17821,1156.6,250
CR0426,2025-05,3,18409,2136.6,115
CR0426,2025-06,8,14328,1743.8,189
CR0426,2025-07,5,15391,2270.1,114
CR0426,2025-08,0,0,0.0,0
CR0426,2025-09,5,17897,1692.0,109
CR0426,2025-10,9,17317,1778.3,111
CR0426,2025-11,5,13616,844.7,88
CR0426,2025-12,5,9943,1414.8,75
CR0427,2025-01,3,14286,1868.8,65
CR0427,2025-02,3,9785,1171.5,139
CR0427,2025-03,2,13074,1528.6,180
CR0427,2025-04,3,17700,1725.9,252
CR0427,2025-05,2,12347,1142.0,50
CR0427,2025-06,3,14152,832.5,101
CR0427,2025-07,2,13780,1646.3,134
CR0427,2025-08,3,19680,1609.9,183
CR0427,2025-09,5,18341,1371.1,189
CR0427,2025-10,6,13535,959.7,83
CR0427,2025-11,1,10535,709.2,80
CR0427,2025-12,4,23271,2230.8,227
CR0428,2025-01,2,22321,1387.1,206
CR0428,2025-02,5,13260,1680.5,186
CR0428,2025-03,3,23672,2393.6,250
CR0428,2025-04,0,0,0.0,0
CR0428,2025-05,4,21749,2857.6,274
CR0428,2025-06,3,16473,2184.6,109
CR0428,2025-07,3,20760,1986.6,161
CR0428,2025-08,1,14894,2031.0,105
CR0428,2025-09,4,18591,2718.7,78
CR0428,2025-10,2,29368,2452.9,334
CR0428,2025-11,3,24541,1818.8,320
CR0428,2025-12,0,0,0.0,0
CR0429,2025-01,2,39249,3779.1,419
CR0429,2025-02,1,21205,1256.3,250
CR0429,2025-03,4,28590,3259.7,412
CR0429,2025-04,2,17664,1461.6,221
CR0429,2025-05,0,0,0.0,0
CR0429,2025-06,2,29469,4328.6,228
CR0429,2025-07,4,16826,2292.2,102
CR0429,2025-08,1,39509,3240.3,159
CR0429,2025-09,2,19089,1710.4,180
CR0429,2025-10,6,30075,2837.1,206
CR0429,2025-11,2,31735,3714.5,468
CR0429,2025-12,4,33750,2978.0,245
CR0430,2025-01,0,0,0.0,0
CR0430,2025-02,3,17165,1486.9,79
CR0430,2025-03,3,13399,1062.8,90
CR0430,2025-04,4,28604,2843.5,142
CR0430,2025-05,5,20729,2608.0,237
CR0430,2025-06,0,0,0.0,0
CR0430,2025-07,0,0,0.0,0
CR0430,2025-08,6,17022,2334.6,87
CR0430,2025-09,5,14390,851.0,157
CR0430,2025-10,6,19173,1806.6,228
CR0430,2025-11,2,17691,2298.4,171
CR0430,2025-12,3,28013,3293.0,120
CR0431,2025-01,9,371949,29369.6,2205
CR0431,2025-02,10,175925,21890.2,1139
CR0431,2025-03,10,211263,12637.9,2770
CR0431,2025-04,5,137418,17089.4,683
CR0431,2025-05,11,230156,15506.2,2815
CR0431,2025-06,12,167934,16186.6,2518
CR0431,2025-07,7,195979,27027.2,1096
CR0431,2025-08,6,376495,38716.3,4874
CR0431,2025-09,7,164323,22523.1,1705
CR0431,2025-10,10,265041,32082.2,3960
CR0431,2025-11,6,222010,23262.6,2167
CR0431,2025-12,8,260790,20207.7,2979
CR0432,2025-01,5,32677,3403.7,440
CR0432,2025-02,9,45710,2890.8,345
CR0432,2025-03,2,39235,3891.3,225
CR0432,2025-04,1,40416,3776.1,537
CR0432,2025-05,0,0,0.0,0
CR0432,2025-06,3,44801,3388.0,198
CR0432,2025-07,0,0,0.0,0
CR0432,2025-08,6,47816,6513.8,227
CR0432,2025-09,0,0,0.0,0
CR0432,2025-10,4,49887,6552.7,262
CR0432,2025-11,5,93745,13331.4,1154
CR0432,2025-12,0,0,0.0,0
CR0433,2025-01,9,82838,7259.6,1044
CR0433,2025-02,2,146949,9058.6,591
CR0433,2025-03,7,146319,19647.3,1280
CR0433,2025-04,8,158825,20289.0,1428
CR0433,2025-05,8,135723,15108.8,1859
CR0433,2025-06,8,143827,9148.4,703
CR0433,2025-07,4,179107,21480.3,1691
CR0433,2025-08,5,129567,13210.2,1246
CR0433,2025-09,7,182124,25789.8,850
CR0433,2025-10,7,144098,16878.4,933
CR0433,2025-11,9,150028,8947.9,1742
CR0433,2025-12,4,175531,14132.0,1783
CR0434,2025-01,4,114160,15064.7,1583
CR0434,2025-02,0,0,0.0,0
CR0434,2025-03,6,146891,21188.9,857
CR0434,2025-04,6,76689,9010.9,802
CR0434,2025-05,4,141194,10342.4,939
CR0434,2025-06,5,86234,5055.6,934
CR0434,2025-07,2,95833,8417.1,1132
CR0434,2025-08,6,115955,8820.2,1026
CR0434,2025-09,7,134481,14418.1,699
CR0434,2025-10,4,99990,8684.7,548
CR0434,2025-11,2,69963,7900.6,836
CR0434,2025-12,4,83117,6860.3,420
CR0435,2025-01,8,45628,3700.5,318
CR0435,2025-02,6,79439,10310.2,1097
CR0435,2025-03,7,73061,9846.1,404
CR0435,2025-04,2,87150,7439.9,668
CR0435,2025-05,6,80976,8476.2,325
CR0435,2025-06,5,81328,10664.3,890
CR0435,2025-07,7,61065,5166.5,360
CR0435,2025-08,5,68739,6409.0,728
CR0435,2025-09,4,82902,8378.7,671
CR0435,2025-10,4,79036,9383.9,697
CR0435,2025-11,5,79279,8686.5,897
CR0435,2025-12,5,57285,3568.3,587
CR0436,2025-01,2,17391,2144.8,211
CR0436,2025-02,3,34046,3459.4,389
CR0436,2025-03,6,23679,3436.5,209
CR0436,2025-04,0,0,0.0,0
CR0436,2025-05,5,18764,1751.0,162
CR0436,2025-06,2,17671,1281.1,177
CR0436,2025-07,0,0,0.0,0
CR0436,2025-08,6,26602,3077.7,213
CR0436,2025-09,6,30842,4342.0,355
CR0436,2025-10,3,23415,2295.5,181
CR0436,2025-11,0,0,0.0,0
CR0436,2025-12,4,27456,2403.5,346
CR0437,2025-01,8,193492,20280.9,966
CR0437,2025-02,5,231861,21402.3,2881
CR0437,2025-03,6,273356,28093.3,1143
CR0437,2025-04,9,344558,22841.9,3249
CR0437,2025-05,8,253037,15336.2,2806
CR0437,2025-06,8,213781,26598.8,2540
CR0437,2025-07,7,237141,21768.4,2739
CR0437,2025-08,6,158963,11015.5,1842
CR0437,2025-09,8,333012,46485.4,2716
CR0437,2025-10,8,354426,34704.7,4795
CR0437,2025-11,12,293079,42486.0,3664
CR0437,2025-12,8,332964,48669.1,2964
CR0438,2025-01,7,27778,1685.0,151
CR0438,2025-02,5,35789,4217.0,256
CR0438,2025-03,2,34447,3088.0,249
CR0438,2025-04,0,0,0.0,0
CR0438,2025-05,3,29395,4039.0,247
CR0438,2025-06,0,0,0.0,0
CR0438,2025-07,0,0,0.0,0
CR0438,2025-08,0,0,0.0,0
CR0438,2025-09,3,37234,5537.8,283
CR0438,2025-10,7,39404,4277.8,411
CR0438,2025-11,7,24829,2994.4,102
CR0438,2025-12,3,45130,2752.2,464
CR0439,2025-01,0,0,0.0,0
CR0439,2025-02,1,59631,7240.7,645
CR0439,2025-03,7,48169,7048.6,531
CR0439,2025-04,6,45421,6536.0,426
CR0439,2025-05,8,33289,3295.8,381
CR0439,2025-06,4,41531,3319.3,222
CR0439,2025-07,2,49140,4733.2,434
CR0439,2025-08,4,52407,3921.2,260
CR0439,2025-09,3,27529,1999.2,149
CR0439,2025-10,7,63426,5896.4,369
CR0439,2025-11,7,57651,5491.8,406
CR0439,2025-12,3,51399,3242.6,477
CR0440,2025-01,6,635680,70361.8,8028
CR0440,2025-02,11,523847,49604.8,2950
CR0440,2025-03,8,364530,39184.2,2896
CR0440,2025-04,4,248224,20634.6,2067
CR0440,2025-05,8,411484,51225.3,3182
CR0440,2025-06,10,366785,41248.1,1734
CR0440,2025-07,14,401425,56660.0,5783
CR0440,2025-08,10,415397,43612.3,4643
CR0440,2025-09,14,667719,98353.9,7185
CR0440,2025-10,8,554273,38784.8,5885
CR0440,2025-11,10,319790,38811.2,3981
CR0440,2025-12,6,442423,38282.4,2607
CR0441,2025-01,5,25994,1652.2,259
CR0441,2025-02,1,22354,3223.0,196
CR0441,2025-03,3,21641,1889.9,106
CR0441,2025-04,6,19713,1362.3,171
CR0441,2025-05,5,18139,1295.5,253
CR0441,2025-06,3,16420,2358.9,165
CR0441,2025-07,6,16187,1144.2,227
CR0441,2025-08,4,23014,1402.2,220
CR0441,2025-09,2,46770,6984.6,199
CR0441,2025-10,2,23174,2476.1,295
CR0441,2025-11,4,32406,4120.8,392
CR0441,2025-12,4,20801,2886.9,307
CR0442,2025-01,9,278548,40194.3,2957
CR0442,2025-02,9,362525,24444.5,1687
CR0442,2025-03,9,164365,21652.5,1887
CR0442,2025-04,10,222204,21043.3,2274
CR0442,2025-05,8,268578,36683.2,3833
CR0442,2025-06,7,185264,15567.7,1994
CR0442,2025-07,8,312713,22474.6,3018
CR0442,2025-08,18,188761,17450.1,1977
CR0442,2025-09,8,221889,18003.1,1905
CR0442,2025-10,0,0,0.0,0
CR0442,2025-11,8,375918,29065.1,3081
CR0442,2025-12,7,313499,44804.6,1387
CR0443,2025-01,6,75015,5027.0,568
CR0443,2025-02,9,48399,3453.8,625
CR0443,2025-03,8,53284,4897.0,274
CR0443,2025-04,6,92996,11344.3,1346
CR0443,2025-05,7,69857,7210.0,504
CR0443,2025-06,4,61594,5446.4,533
CR0443,2025-07,6,58496,3461.2,605
CR0443,2025-08,6,59393,8483.8,411
CR0443,2025-09,1,53999,3692.9,735
CR0443,2025-10,7,87121,6707.6,1298
CR0443,2025-11,2,74048,6653.6,525
CR0443,2025-12,0,0,0.0,0
CR0444,2025-01,12,233461,21211.6,2625
CR0444,2025-02,11,265444,38778.0,2019
CR0444,2025-03,8,225282,20002.4,1345
CR0444,2025-04,9,165250,17107.9,819
CR0444,2025-05,11,123419,9165.3,790
CR0444,2025-06,5,328477,30514.2,2866
CR0444,2025-07,6,305548,28637.4,1827
CR0444,2025-08,7,168056,18267.0,713
CR0444,2025-09,8,178723,18217.8,1665
CR0444,2025-10,4,285759,36981.5,1303
CR0444,2025-11,11,178673,10995.2,1372
CR0444,2025-12,9,310777,26246.9,3666
CR0445,2025-01,3,8455,650.3,120
CR0445,2025-02,6,8550,1232.0,80
CR0445,2025-03,3,13553,1416.2,103
CR0445,2025-04,4,8257,785.9,51
CR0445,2025-05,4,11733,1005.1,118
CR0445,2025-06,2,17880,1551.1,111
CR0445,2025-07,5,12679,1274.1,121
CR0445,2025-08,0,0,0.0,0
CR0445,2025-09,3,13300,1553.4,115
CR0445,2025-10,3,9577,863.3,112
CR0445,2025-11,0,0,0.0,0
CR0445,2025-12,5,8941,1336.2,94
CR0446,2025-01,0,0,0.0,0
CR0446,2025-02,3,25934,2868.7,187
CR0446,2025-03,2,28012,2290.9,183
CR0446,2025-04,4,19276,2724.4,166
CR0446,2025-05,4,17115,2431.1,162
CR0446,2025-06,8,44206,4559.4,660
CR0446,2025-07,0,0,0.0,0
CR0446,2025-08,6,26641,2078.5,263
CR0446,2025-09,2,41645,4034.0,607
CR0446,2025-10,5,47729,3899.6,335
CR0446,2025-11,5,25927,2540.0,384
CR0446,2025-12,3,18147,2464.8,115
CR0447,2025-01,10,166714,21096.9,1213
CR0447,2025-02,4,275653,36062.9,1857
CR0447,2025-03,6,239472,33918.8,1021
CR0447,2025-04,4,119626,9668.8,1154
CR0447,2025-05,8,239315,16814.5,3011
CR0447,2025-06,9,97085,7396.5,1082
CR0447,2025-07,8,285048,42135.1,3998
CR0447,2025-08,7,231148,31850.1,3237
CR0447,2025-09,0,0,0.0,0
CR0447,2025-10,5,311749,32902.1,3217
CR0447,2025-11,4,401377,49414.1,5955
CR0447,2025-12,6,198521,12962.7,1151
CR0448,2025-01,2,40402,4072.6,365
CR0448,2025-02,5,29477,2226.8,134
CR0448,2025-03,2,30993,2106.0,257
CR0448,2025-04,4,57200,7676.6,604
CR0448,2025-05,5,26985,2214.4,220
CR0448,2025-06,1,22138,3174.9,225
CR0448,2025-07,3,41870,3936.8,315
CR0448,2025-08,3,42330,5867.8,633
CR0448,2025-09,5,34544,2457.2,455
CR0448,2025-10,2,38496,4041.2,223
CR0448,2025-11,2,43088,2887.8,346
CR0448,2025-12,3,57001,5002.3,557
CR0449,2025-01,3,20367,2299.8,223
CR0449,2025-02,3,17438,2532.1,155
CR0449,2025-03,5,22796,2513.7,187
CR0449,2025-04,4,22451,1461.5,158
CR0449,2025-05,5,26043,3464.2,124
CR0449,2025-06,3,23666,3002.0,272
CR0449,2025-07,1,22079,2736.2,321
CR0449,2025-08,5,22000,2110.4,297
CR0449,2025-09,3,16732,2487.3,175
CR0449,2025-10,3,22429,3269.9,257
CR0449,2025-11,0,0,0.0,0
CR0449,2025-12,3,34417,4029.1,451
CR0450,2025-01,6,218698,26155.1,2370
CR0450,2025-02,11,303771,45483.6,3831
CR0450,2025-03,17,337337,23017.3,4515
CR0450,2025-04,8,372620,54053.1,2930
CR0450,2025-05,6,363667,44586.9,4081
CR0450,2025-06,12,237898,26805.7,1982
CR0450,2025-07,7,225117,14331.0,2881
CR0450,2025-08,8,265382,15765.4,1083
CR0450,2025-09,7,356699,42987.6,5314
CR0450,2025-10,7,425420,54162.6,5332
CR0450,2025-11,9,327266,23692.6,3286
CR0450,2025-12,9,500085,58016.7,7104
CR0451,2025-01,1,10500,1153.0,98
CR0451,2025-02,0,0,0.0,0
CR0451,2025-03,2,12265,1804.7,56
CR0451,2025-04,0,0,0.0,0
CR0451,2025-05,5,25497,1954.7,146
CR0451,2025-06,3,13311,871.3,107
CR0451,2025-07,5,20131,1954.4,243
CR0451,2025-08,5,15690,1033.1,215
CR0451,2025-09,6,11036,1653.4,76
CR0451,2025-10,0,0,0.0,0
CR0451,2025-11,2,12655,1469.1,131
CR0451,2025-12,6,15373,1978.0,150
CR0452,2025-01,8,300902,26323.5,1711
CR0452,2025-02,6,250237,28753.9,3126
CR0452,2025-03,4,182553,16330.1,1723
CR0452,2025-04,9,219639,13553.7,1309
CR0452,2025-05,13,248258,24628.1,1548
CR0452,2025-06,10,241231,14234.9,2560
CR0452,2025-07,10,195077,20824.4,1113
CR0452,2025-08,6,272775,30619.6,2358
CR0452,2025-09,9,364779,40915.3,5392
CR0452,2025-10,7,328919,30115.4,1959
CR0452,2025-11,6,316421,29619.9,2777
CR0452,2025-12,7,184611,22247.5,1407
CR0453,2025-01,3,189988,26953.9,2614
CR0453,2025-02,9,166203,13197.6,1722
CR0453,2025-03,10,232136,20152.4,1861
CR0453,2025-04,11,138592,11489.7,1046
CR0453,2025-05,9,297691,41443.8,2808
CR0453,2025-06,3,269732,25509.1,1571
CR0453,2025-07,9,242105,25729.8,3613
CR0453,2025-08,6,288867,31373.4,4041
CR0453,2025-09,10,202082,29857.5,2830
CR0453,2025-10,5,252312,17668.7,2065
CR0453,2025-11,6,253227,36378.7,1029
CR0453,2025-12,14,223080,13495.9,3173
CR0454,2025-01,8,209380,14818.8,1626
CR0454,2025-02,6,151516,21239.2,2080
CR0454,2025-03,7,143550,12181.9,658
CR0454,2025-04,5,136602,10953.9,778
CR0454,2025-05,6,178088,14575.6,1292
CR0454,2025-06,4,189801,15786.6,1028
CR0454,2025-07,6,159473,20163.0,1967
CR0454,2025-08,7,168940,18185.1,2497
CR0454,2025-09,5,191476,26117.8,1329
CR0454,2025-10,5,158935,21912.3,2087
CR0454,2025-11,7,107600,6546.9,887
CR0454,2025-12,8,103319,13046.5,1244
CR0455,2025-01,1,36231,4906.5,239
CR0455,2025-02,4,38025,3685.2,414
CR0455,2025-03,2,41734,2665.4,591
CR0455,2025-04,5,32692,2480.2,265
CR0455,2025-05,3,33743,2170.9,452
CR0455,2025-06,6,20335,1614.3,81
CR0455,2025-07,3,52996,7932.3,430
CR0455,2025-08,0,0,0.0,0
CR0455,2025-09,5,53058,4116.7,728
CR0455,2025-10,2,45825,3297.4,231
CR0455,2025-11,2,44124,6252.1,311
CR0455,2025-12,0,0,0.0,0
CR0456,2025-01,7,21886,1929.4,139
CR0456,2025-02,4,19075,2471.3,145
CR0456,2025-03,5,23375,2927.7,245
CR0456,2025-04,7,18990,2588.8,162
CR0456,2025-05,0,0,0.0,0
CR0456,2025-06,3,19261,1798.9,221
CR0456,2025-07,0,0,0.0,0
CR0456,2025-08,5,21048,2781.1,267
CR0456,2025-09,6,17581,2099.3,257
CR0456,2025-10,4,17531,1301.0,137
CR0456,2025-11,2,28566,4102.5,354
CR0456,2025-12,2,24035,2164.6,350
CR0457,2025-01,6,32747,3787.8,345
CR0457,2025-02,2,21554,1465.4,130
CR0457,2025-03,0,0,0.0,0
CR0457,2025-04,0,0,0.0,0
CR0457,2025-05,1,25316,3210.5,342
CR0457,2025-06,3,24387,1878.7,115
CR0457,2025-07,0,0,0.0,0
CR0457,2025-08,3,19124,1542.7,225
CR0457,2025-09,3,12609,1538.7,123
CR0457,2025-10,3,25850,2840.2,214
CR0457,2025-11,1,25060,1876.0,277
CR0457,2025-12,1,17822,2426.8,90
CR0458,2025-01,6,17576,1656.0,162
CR0458,2025-02,4,19183,2420.0,248
CR0458,2025-03,2,18744,1206.5,191
CR0458,2025-04,0,0,0.0,0
CR0458,2025-05,2,16151,2050.8,106
CR0458,2025-06,3,20423,1583.5,239
CR0458,2025-07,1,21056,2463.3,252
CR0458,2025-08,4,23118,2965.9,338
CR0458,2025-09,6,16359,2009.6,111
CR0458,2025-10,0,0,0.0,0
CR0458,2025-11,2,13539,1763.7,134
CR0458,2025-12,0,0,0.0,0
CR0459,2025-01,5,33118,4769.9,463
CR0459,2025-02,3,53413,5632.5,449
CR0459,2025-03,5,33551,4712.5,324
CR0459,2025-04,2,35347,3938.7,214
CR0459,2025-05,8,37488,5484.5,520
CR0459,2025-06,5,36741,5476.9,527
CR0459,2025-07,3,30999,2523.8,377
CR0459,2025-08,0,0,0.0,0
CR0459,2025-09,3,46627,4754.9,575
CR0459,2025-10,7,41920,4859.1,582
CR0459,2025-11,4,64166,8664.0,380
CR0459,2025-12,4,45998,3166.8,609
CR0460,2025-01,8,92816,12932.6,1101
CR0460,2025-02,7,91329,8063.7,1352
CR0460,2025-03,4,72253,9488.8,458
CR0460,2025-04,7,82354,6802.3,870
CR0460,2025-05,4,108541,8704.2,683
CR0460,2025-06,0,0,0.0,0
CR0460,2025-07,6,65567,5768.5,664
CR0460,2025-08,4,75314,6073.2,811
CR0460,2025-09,9,126993,17676.2,645
CR0460,2025-10,4,80011,6069.1,1181
CR0460,2025-11,7,123222,14904.8,1547
CR0460,2025-12,0,0,0.0,0
CR0461,2025-01,8,15649,1870.9,203
CR0461,2025-02,0,0,0.0,0
CR0461,2025-03,4,26892,4020.9,183
CR0461,2025-04,0,0,0.0,0
CR0461,2025-05,2,27388,3396.6,209
CR0461,2025-06,0,0,0.0,0
CR0461,2025-07,0,0,0.0,0
CR0461,2025-08,1,18754,2030.4,139
CR0461,2025-09,3,15110,1157.3,175
CR0461,2025-10,6,40271,5361.6,526
CR0461,2025-11,2,25571,2942.9,119
CR0461,2025-12,4,28608,3026.0,335
CR0462,2025-01,1,9238,1067.3,121
CR0462,2025-02,5,7159,732.9,47
CR0462,2025-03,0,0,0.0,0
CR0462,2025-04,2,6811,607.5,99
CR0462,2025-05,0,0,0.0,0
CR0462,2025-06,4,14538,1074.9,177
CR0462,2025-07,0,0,0.0,0
CR0462,2025-08,2,9609,1018.8,79
CR0462,2025-09,3,6413,386.3,34
CR0462,2025-10,3,8928,977.0,123
CR0462,2025-11,0,0,0.0,0
CR0462,2025-12,2,13401,1542.7,84
CR0463,2025-01,4,61940,4183.5,304
CR0463,2025-02,0,0,0.0,0
CR0463,2025-03,6,57416,7750.5,595
CR0463,2025-04,3,90554,8424.0,779
CR0463,2025-05,6,90101,13205.1,1194
CR0463,2025-06,0,0,0.0,0
CR0463,2025-07,7,108916,6962.9,1330
CR0463,2025-08,11,57553,6946.5,629
CR0463,2025-09,8,102492,12601.6,894
CR0463,2025-10,4,80643,9806.1,1120
CR0463,2025-11,5,103759,11138.0,885
CR0463,2025-12,8,81224,11163.8,378
CR0464,2025-01,7,125666,10873.2,1113
CR0464,2025-02,8,121810,12233.4,923
CR0464,2025-03,9,158223,22721.3,1011
CR0464,2025-04,0,0,0.0,0
CR0464,2025-05,9,179270,15254.9,1701
CR0464,2025-06,5,143187,10843.5,976
CR0464,2025-07,7,194274,27671.5,2163
CR0464,2025-08,6,250176,19041.1,1438
CR0464,2025-09,9,169132,13785.2,2419
CR0464,2025-10,7,202887,12527.2,1737
CR0464,2025-11,3,300645,25484.3,2786
CR0464,2025-12,4,155224,23026.7,1126
CR0465,2025-01,6,62551,5241.0,293
CR0465,2025-02,8,88711,10534.0,526
CR0465,2025-03,6,80942,11383.0,633
CR0465,2025-04,6,73646,8691.0,942
CR0465,2025-05,7,60784,8744.1,836
CR0465,2025-06,6,102704,6326.7,779
CR0465,2025-07,7,100622,13087.9,520
CR0465,2025-08,6,85500,8299.1,901
CR0465,2025-09,5,79369,7700.3,519
CR0465,2025-10,0,0,0.0,0
CR0465,2025-11,5,53779,4202.7,297
CR0465,2025-12,7,125959,16293.1,1072
CR0466,2025-01,2,20482,2394.6,102
CR0466,2025-02,0,0,0.0,0
CR0466,2025-03,2,9278,1039.9,85
CR0466,2025-04,5,19995,1655.7,153
CR0466,2025-05,3,12049,854.3,179
CR0466,2025-06,1,16339,2121.9,215
CR0466,2025-07,0,0,0.0,0
CR0466,2025-08,3,11708,1194.2,110
CR0466,2025-09,0,0,0.0,0
CR0466,2025-10,2,16849,1273.5,73
CR0466,2025-11,6,12237,1657.4,62
CR0466,2025-12,0,0,0.0,0
CR0467,2025-01,8,35868,4064.9,345
CR0467,2025-02,4,66063,8604.3,306
CR0467,2025-03,6,50254,6214.0,419
CR0467,2025-04,5,61801,8361.0,386
CR0467,2025-05,8,71412,6514.4,323
CR0467,2025-06,7,95030,8859.1,891
CR0467,2025-07,8,83413,12389.3,359
CR0467,2025-08,5,81594,10840.4,663
CR0467,2025-09,5,117135,14172.7,644
CR0467,2025-10,11,108041,10997.6,957
CR0467,2025-11,8,86123,5357.9,862
CR0467,2025-12,5,104209,7502.7,658
CR0468,2025-01,5,30432,4474.9,237
CR0468,2025-02,4,22308,2323.4,177
CR0468,2025-03,2,27925,2137.7,221
CR0468,2025-04,6,23249,3374.4,329
CR0468,2025-05,2,30154,3523.3,280
CR0468,2025-06,4,23221,1449.1,277
CR0468,2025-07,4,35494,2171.8,424
CR0468,2025-08,0,0,0.0,0
CR0468,2025-09,7,35545,2082.5,465
CR0468,2025-10,3,27557,2302.2,188
CR0468,2025-11,0,0,0.0,0
CR0468,2025-12,4,26819,2404.8,186
CR0469,2025-01,11,573132,61507.4,4007
CR0469,2025-02,11,450438,29049.5,6189
CR0469,2025-03,16,375755,51226.5,3758
CR0469,2025-04,11,532601,75892.6,7277
CR0469,2025-05,7,477033,42412.4,4805
CR0469,2025-06,6,435145,34019.3,6110
CR0469,2025-07,9,596588,67392.0,8948
CR0469,2025-08,9,651819,48839.5,3937
CR0469,2025-09,10,617644,66759.9,9204
CR0469,2025-10,10,719276,96556.2,9983
CR0469,2025-11,7,381146,26426.1,2801
CR0469,2025-12,10,385159,37298.6,4240
CR0470,2025-01,7,50940,4227.3,549
CR0470,2025-02,4,60560,6051.2,679
CR0470,2025-03,7,64011,7453.4,883
CR0470,2025-04,6,47368,5288.4,594
CR0470,2025-05,6,66764,6326.3,803
CR0470,2025-06,3,47475,3154.1,341
CR0470,2025-07,5,63122,4766.2,655
CR0470,2025-08,5,64295,9328.2,610
CR0470,2025-09,2,67647,4288.2,809
CR0470,2025-10,7,70699,5543.1,446
CR0470,2025-11,6,44888,4191.6,452
CR0470,2025-12,4,36251,3291.9,404
CR0471,2025-01,7,68317,8065.6,440
CR0471,2025-02,9,68042,6644.4,829
CR0471,2025-03,5,103578,13285.8,945
CR0471,2025-04,6,86976,9555.0,461
CR0471,2025-05,6,76368,6851.6,635
CR0471,2025-06,8,63384,8793.3,366
CR0471,2025-07,6,118260,14300.6,1545
CR0471,2025-08,6,111600,16171.1,1498
CR0471,2025-09,3,109774,9939.2,1413
CR0471,2025-10,4,105587,15807.3,1143
CR0471,2025-11,5,112722,14075.8,1334
CR0471,2025-12,5,64035,3986.3,776
CR0472,2025-01,0,0,0.0,0
CR0472,2025-02,5,27079,3526.0,231
CR0472,2025-03,7,25090,3307.4,284
CR0472,2025-04,6,22036,2433.5,106
CR0472,2025-05,0,0,0.0,0
CR0472,2025-06,4,34181,3144.0,191
CR0472,2025-07,2,25723,3326.4,229
CR0472,2025-08,0,0,0.0,0
CR0472,2025-09,0,0,0.0,0
CR0472,2025-10,3,18174,1255.3,200
CR0472,2025-11,3,29692,3851.9,167
CR0472,2025-12,5,29400,1970.4,293
CR0473,2025-01,9,7866,850.6,108
CR0473,2025-02,2,5560,450.4,44
